Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_60_75,VGND,li1,40.7100,174.0800,0.000214
FILLER_60_72,VGND,li1,39.3300,174.0800,0.000196
FILLER_60_63,VGND,li1,35.1900,174.0800,0.000159
FILLER_60_60,VGND,li1,33.8100,174.0800,0.000159
FILLER_60_57,VGND,li1,32.4300,174.0800,0.000140
FILLER_60_54,VGND,li1,31.0500,174.0800,0.000123
FILLER_60_51,VGND,li1,29.6700,174.0800,0.000123
FILLER_60_48,VGND,li1,28.2900,174.0800,0.000103
FILLER_60_45,VGND,li1,26.9100,174.0800,0.000103
FILLER_60_42,VGND,li1,25.5300,174.0800,0.000088
FILLER_60_39,VGND,li1,24.1500,174.0800,0.000090
FILLER_60_36,VGND,li1,22.7700,174.0800,0.000090
FILLER_60_29,VGND,li1,19.0900,174.0800,0.000092
FILLER_60_21,VGND,li1,15.6400,174.0800,0.000095
FILLER_60_3,VGND,li1,7.1300,174.0800,0.000097
FILLER_59_292,VGND,li1,140.5300,174.0800,0.000658
FILLER_59_281,VGND,li1,135.4700,174.0800,0.000657
FILLER_59_273,VGND,li1,131.3300,174.0800,0.000655
FILLER_59_258,VGND,li1,124.6600,174.0800,0.000651
FILLER_59_255,VGND,li1,123.5100,174.0800,0.000650
FILLER_59_252,VGND,li1,122.1300,174.0800,0.000650
FILLER_59_249,VGND,li1,120.7500,174.0800,0.000649
FILLER_59_246,VGND,li1,119.3700,174.0800,0.000647
FILLER_59_243,VGND,li1,117.9900,174.0800,0.000647
FILLER_59_240,VGND,li1,116.6100,174.0800,0.000646
FILLER_59_237,VGND,li1,115.2300,174.0800,0.000644
FILLER_59_234,VGND,li1,113.8500,174.0800,0.000644
FILLER_59_215,VGND,li1,104.6500,174.0800,0.000630
FILLER_59_185,VGND,li1,91.3100,174.0800,0.000560
FILLER_59_182,VGND,li1,89.9300,174.0800,0.000560
FILLER_59_179,VGND,li1,88.5500,174.0800,0.000546
FILLER_59_172,VGND,li1,85.1000,174.0800,0.000530
FILLER_59_169,VGND,li1,83.9500,174.0800,0.000516
FILLER_59_166,VGND,li1,82.3400,174.0800,0.000504
FILLER_59_163,VGND,li1,81.1900,174.0800,0.000504
FILLER_59_157,VGND,li1,77.9700,174.0800,0.000476
FILLER_59_154,VGND,li1,77.0500,174.0800,0.000476
FILLER_59_122,VGND,li1,61.8700,174.0800,0.000365
FILLER_59_119,VGND,li1,60.9500,174.0800,0.000365
